date,horseID,raceID,numberOfRunners,finishingPosition,weight,ageInDays,daysSinceLastRace,nPastRaces,raceClass
20170407,897387,670723,14,12,126,1486,13,9,6
20170407,732138,670723,14,13,121,3647,30,65,6
20170407,843033,670723,14,14,122,2170,1256,3,6
20170408,833504,670727,7,1,121,2604,23,68,5
20170408,860935,670727,7,2,132,1871,149,38,5
20170408,888764,670727,7,3,129,1469,22,8,5
20170408,835603,670727,7,4,122,2188,9,41,5
20170408,759368,670727,7,5,119,3330,10,122,5
20170408,901461,670727,7,6,118,1468,61,13,5
20170408,901527,670727,7,7,133,1484,22,10,5
20170408,964585,670729,7,1,131,1162,273,1,5
20170408,998335,670729,7,2,131,1116,22,5,5
20170408,998440,670729,7,3,131,1152,302,2,5
20170408,1247009,670729,7,4,131,1091,122,1,5
20170408,1158633,670729,7,5,131,1143,17,2,5
20170408,1416311,670729,7,6,126,1108,0,0,5
20170408,1187845,670729,7,7,131,1092,143,2,5
20170408,818677,670730,9,1,125,2924,30,45,6
20170408,895433,670730,9,2,135,1467,42,15,6
20170408,862171,670730,9,3,129,1862,16,25,6
20170408,805303,670730,9,4,128,2556,19,53,6
20170408,823734,670730,9,5,127,2589,19,50,6
20170408,897289,670730,9,6,133,1431,64,16,6
20170408,862752,670730,9,7,119,1813,21,34,6
20170408,841151,670730,9,8,129,2207,15,35,6
20170408,723216,670730,9,9,124,3667,19,86,6
20170408,964582,670725,7,1,126,1148,168,5,1
20170408,987830,670725,7,2,129,1119,42,11,1
20170408,964886,670725,7,3,126,1107,192,3,1
20170408,1013260,670725,7,4,121,1161,183,6,1
20170408,993835,670725,7,5,126,1149,211,5,1
20170408,1277370,670725,7,6,126,1161,59,3,1
20170408,1032554,670725,7,7,121,1154,188,6,1
20170408,887695,670726,9,1,128,1488,26,21,3
20170408,905985,670726,9,2,131,1448,198,6,3
20170408,881325,670726,9,3,129,1464,36,15,3
20170408,875042,670726,9,4,128,1446,196,5,3
20170408,832557,670726,9,5,121,2623,17,35,3
20170408,891893,670726,9,6,133,1484,211,11,3
20170408,883726,670726,9,7,130,1892,190,12,3
20170408,846868,670726,9,8,131,2256,9,33,3
20170408,853212,670726,9,9,133,1885,218,12,3
20170408,1057370,670731,6,1,116,1148,37,7,6
20170408,1041621,670731,6,2,130,1142,46,9,6
20170408,1216758,670731,6,3,135,1157,122,3,6
20170408,1008790,670731,6,4,135,1152,9,11,6
20170408,1083522,670731,6,5,129,1137,16,8,6
20170408,1201657,670731,6,6,131,1132,44,4,6
20170408,1164084,670728,7,1,131,1152,163,2,5
20170408,906537,670728,7,2,131,1078,0,0,5
20170408,906292,670728,7,3,131,1138,0,0,5
20170408,1050865,670728,7,4,126,1149,221,2,5
20170408,1406166,670728,7,5,131,1120,0,0,5
20170408,906620,670728,7,6,131,1113,0,0,5
20170408,1384862,670728,7,7,131,1075,10,2,5
20170408,964850,670735,7,1,133,1161,35,6,5
20170408,997236,670735,7,2,129,1113,2,8,5
20170408,1049274,670735,7,3,130,1079,38,3,5
20170408,1170360,670735,7,4,129,1114,22,5,5
20170408,989313,670735,7,5,129,1080,29,10,5
20170408,964594,670735,7,6,117,1120,22,14,5
20170408,1041672,670735,7,7,116,1115,11,6,5
20170408,1167762,670736,8,1,126,1155,178,1,5
20170408,1413761,670736,8,2,126,1129,0,0,5
20170408,1256613,670736,8,3,126,1136,93,1,5
20170408,964891,670736,8,4,126,1164,161,1,5
20170408,1351734,670736,8,5,126,1144,24,2,5
20170408,1161200,670736,8,6,126,1147,156,3,5
20170408,1416324,670736,8,7,126,1163,0,0,5
20170408,1014600,670736,8,8,126,1071,301,1,5
20170408,1400525,670737,10,1,126,693,16,1,5
20170408,1416320,670737,10,2,126,739,0,0,5
20170408,1416322,670737,10,3,126,699,0,0,5
20170408,1416314,670737,10,4,126,742,0,0,5
20170408,1416313,670737,10,5,126,728,0,0,5
20170408,1406163,670737,10,6,126,780,0,0,5
20170408,1406144,670737,10,7,121,733,7,1,5
20170408,1416321,670737,10,8,126,729,0,0,5
20170408,1416318,670737,10,9,126,744,0,0,5
20170408,1416315,670737,10,10,126,731,0,0,5
20170408,903062,670732,5,1,128,1446,22,6,3
20170408,864436,670732,5,2,127,1911,14,29,3
20170408,882829,670732,5,3,122,1809,28,14,3
20170408,816116,670732,5,4,124,2557,8,47,3
20170408,824112,670732,5,5,127,2935,14,39,3
20170408,845186,670738,11,1,132,2240,9,18,6
20170408,834096,670738,11,2,120,3690,31,44,6
20170408,855471,670738,11,3,133,1881,586,9,6
20170408,878780,670738,11,4,121,1492,7,22,6
20170408,903439,670738,11,5,120,1443,16,14,6
20170408,891742,670738,11,6,132,1832,25,17,6
20170408,861977,670738,11,7,122,1822,45,31,6
20170408,842981,670738,11,8,130,2583,169,18,6
20170408,823083,670738,11,9,129,2529,14,37,6
20170408,850408,670738,11,10,120,2231,22,11,6
20170408,878745,670738,11,11,119,1475,26,10,6
20170408,841322,670733,6,1,114,2190,9,36,5
20170408,1041685,670733,6,2,134,1544,30,9,5
20170408,870892,670733,6,3,133,1809,210,22,5
20170408,805791,670733,6,4,129,2885,172,30,5
20170408,738060,670733,6,5,122,3653,175,72,5
20170408,762292,670733,6,6,129,3665,138,68,5
20170408,840558,670734,8,1,132,2235,19,32,5
20170408,841036,670734,8,2,133,2234,28,28,5
20170408,807289,670734,8,3,122,2543,155,51,5
20170408,898220,670734,8,4,126,1457,151,5,5
20170408,882489,670734,8,5,131,1435,8,18,5
20170408,627007,670734,8,6,118,2915,23,81,5
20170408,747160,670734,8,7,130,3717,17,29,5
20170408,899747,670734,8,8,125,1448,56,16,5
20170410,1293820,671152,11,1,128,744,0,0,5
20170410,1314530,671152,11,2,128,801,0,0,5
20170410,1371811,671152,11,3,128,732,0,0,5
20170410,1416319,671152,11,4,123,715,0,0,5
20170410,1417680,671152,11,5,128,742,0,0,5
20170410,1384727,671152,11,6,128,745,0,0,5
20170410,1417686,671152,11,7,128,747,0,0,5
20170410,1417689,671152,11,8,123,758,0,0,5
20170410,1371814,671152,11,9,128,813,0,0,5
20170410,1417685,671152,11,10,128,712,0,0,5
20170410,1384796,671152,11,11,123,715,0,0,5
20170410,901691,671154,5,1,136,1415,55,9,6
20170410,906157,671154,5,2,129,1433,38,11,6
20170410,810107,671154,5,3,136,2566,38,47,6
20170410,743447,671154,5,4,133,3677,16,58,6
20170410,705432,671154,5,5,133,4056,226,74,6
20170410,1112043,671150,8,1,121,1123,184,3,5
20170410,964694,671150,8,2,118,1122,20,1,5
20170410,1050848,671150,8,3,116,1159,268,1,5
20170410,1161240,671150,8,4,121,1155,185,1,5
20170410,1201070,671150,8,5,121,1102,160,1,5
20170410,1262314,671150,8,6,140,1399,31,4,5
20170410,1417694,671150,8,7,116,1109,0,0,5
20170410,1417697,671150,8,8,140,1415,0,0,5
20170410,1022905,673043,8,1,135,1534,310,1,5
20170410,1417687,673043,8,2,121,1138,0,0,5
20170410,1170456,673043,8,3,121,1134,26,2,5
20170410,964922,673043,8,4,121,1131,0,0,5
20170410,1056463,673043,8,5,116,1107,261,1,5
20170410,1417692,673043,8,6,116,1098,0,0,5
20170410,891477,673043,8,7,140,1486,372,2,5
20170410,1041701,673043,8,8,121,1116,221,2,5
20170410,841315,671148,15,1,123,2243,166,14,4
20170410,895515,671148,15,2,130,1492,216,10,4
20170410,839408,671148,15,3,112,2177,10,24,4
20170410,855880,671148,15,4,124,1833,136,26,4
20170410,870250,671148,15,5,124,1852,48,24,4
20170410,838620,671148,15,6,130,2162,10,31,4
20170410,814165,671148,15,7,131,2543,10,57,4
20170410,968238,671148,15,8,122,1875,52,10,4
20170410,1146385,671148,15,9,131,1519,109,4,4
20170410,891641,671148,15,10,126,1514,205,13,4
20170410,900614,671148,15,11,128,1439,164,12,4
20170410,894465,671148,15,12,128,1482,8,11,4
20170410,869345,671148,15,13,122,1786,245,20,4
20170410,894307,671148,15,14,121,1445,214,12,4
20170410,811504,671148,15,15,128,2592,147,69,4
20170410,1031927,671151,10,1,121,1136,115,7,5
20170410,923735,671151,10,2,133,1122,30,6,5
20170410,964862,671151,10,3,125,1094,198,3,5
20170410,1048219,671151,10,4,133,1083,205,5,5
20170410,1031920,671151,10,5,124,1084,226,3,5
20170410,1031285,671151,10,6,129,1159,192,5,5
20170410,1011703,671151,10,7,125,1146,200,6,5
20170410,1115383,671151,10,8,132,1129,160,3,5
20170410,1043212,671151,10,9,120,1095,231,3,5
20170410,1018550,671151,10,10,127,1086,260,3,5
20170410,904622,671149,9,1,109,1498,32,19,5
20170410,843488,671149,9,2,128,2204,168,25,5
20170410,882514,671149,9,3,133,1540,181,18,5
20170410,898385,671149,9,4,130,1468,198,10,5
20170410,892972,671149,9,5,122,1489,19,18,5
20170410,886959,671149,9,6,137,1486,32,23,5
20170410,786772,671149,9,7,114,3335,177,54,5
20170410,855755,671149,9,8,128,1898,19,4,5
20170410,895323,671149,9,9,127,1476,223,8,5
20170410,1413775,671153,16,1,119,1077,0,0,6
20170410,1142985,671153,16,2,126,1099,175,2,6
20170410,1008802,671153,16,3,121,1144,151,4,6
20170410,1417691,671153,16,4,126,1067,0,0,6
20170410,1033737,671153,16,5,123,1107,178,2,6
20170410,1144313,671153,16,6,126,1134,181,2,6
20170410,894895,671153,16,7,135,1450,181,15,6
20170410,1151368,671153,16,8,114,1104,17,4,6
20170410,1170455,671153,16,9,126,1109,160,3,6
20170410,1417693,671153,16,10,114,1097,0,0,6
20170410,1047720,671153,16,11,123,1155,26,2,6
20170410,1053583,671153,16,12,119,1136,171,2,6
20170410,1110971,671153,16,13,126,1073,201,1,6
20170410,1201071,671153,16,14,118,1106,160,1,6
20170410,1309606,671153,16,15,133,1533,39,3,6
20170410,1244360,671153,16,16,132,1479,86,2,6
20170410,1371812,671160,11,1,128,781,0,0,5
20170410,1293805,671160,11,2,123,770,0,0,5
20170410,1384808,671160,11,3,123,754,0,0,5
20170410,1384735,671160,11,4,128,749,0,0,5
20170410,1417701,671160,11,5,128,760,0,0,5
20170410,1417698,671160,11,6,128,672,0,0,5
20170410,1293760,671160,11,7,128,727,0,0,5
20170410,1417699,671160,11,8,123,774,0,0,5
20170410,1413752,671160,11,9,128,713,0,0,5
20170410,1417704,671160,11,10,123,698,0,0,5
20170410,1417702,671160,11,11,128,714,0,0,5
20170410,1417709,671158,9,1,131,1094,0,0,5
20170410,1146381,671158,9,2,126,1152,194,1,5
20170410,1406171,671158,9,3,131,1110,0,0,5
20170410,1165881,671158,9,4,131,1106,124,2,5
20170410,1158634,671158,9,5,131,1129,171,2,5
20170410,1413689,671158,9,6,131,1117,0,0,5
20170410,1156889,671158,9,7,123,1103,159,2,5
20170410,906549,671158,9,8,131,1081,0,0,5
20170410,1182955,671158,9,9,124,1088,13,1,5
20170410,881412,671156,16,1,129,1518,208,10,5
20170410,1093590,671156,16,2,130,1426,188,3,5
20170410,844052,671156,16,3,131,2200,175,31,5
20170410,901637,671156,16,4,129,1433,21,8,5
20170410,817299,671156,16,5,124,2619,196,23,5
20170410,895844,671156,16,6,124,1523,25,10,5
20170410,837402,671156,16,7,119,2526,166,55,5
20170410,1014780,671156,16,8,132,1417,182,6,5
20170410,894551,671156,16,9,133,1439,167,8,5
20170410,867678,671156,16,10,124,2266,4,44,5
20170410,870708,671156,16,11,129,1891,60,22,5
20170410,841663,671156,16,12,120,2209,44,27,5
20170410,1092366,671156,16,13,128,1431,160,3,5
20170410,843559,671156,16,14,126,2239,33,24,5
20170410,900109,671156,16,15,132,1500,138,21,5
20170410,1007850,671156,16,16,131,1450,171,7,5
20170410,897759,671155,7,1,132,1526,166,13,5
20170410,876767,671155,7,2,124,1854,21,30,5
20170410,901160,671155,7,3,129,1442,15,14,5
20170410,897110,671155,7,4,126,1519,18,12,5
20170410,875364,671155,7,5,120,1501,9,10,5
20170410,838682,671155,7,6,126,2252,9,45,5
20170410,792474,671155,7,7,128,2902,124,58,5
20170410,1047725,671159,13,1,133,1177,194,5,5
20170410,1008797,671159,13,2,132,1122,17,8,5
20170410,1182942,671159,13,3,134,1110,117,3,5
20170410,998452,671159,13,4,129,1143,201,6,5
20170410,1049215,671159,13,5,130,1169,187,3,5
20170410,1068638,671159,13,6,126,1086,145,5,5
20170410,929205,671159,13,7,115,1098,123,11,5
20170410,989316,671159,13,8,135,1150,13,6,5
20170410,1128218,671159,13,9,128,1123,150,4,5
20170410,1037613,671159,13,10,127,1135,18,5,5
20170410,1067109,671159,13,11,127,1139,193,3,5
20170410,1077229,671159,13,12,132,1150,179,3,5
20170410,1013833,671159,13,13,125,1127,24,5,5
20170410,1021467,673042,13,1,124,1066,12,6,5
20170410,1009314,673042,13,2,128,1142,217,6,5
20170410,964941,673042,13,3,127,1089,180,4,5
20170410,1036276,673042,13,4,135,1108,198,6,5
20170410,964911,673042,13,5,126,1146,183,7,5
20170410,1017332,673042,13,6,133,1150,191,8,5
20170410,923895,673042,13,7,127,1126,68,1,5
20170410,1110976,673042,13,8,127,1086,171,3,5
20170410,420858,673042,13,9,120,1114,210,4,5
20170410,1008776,673042,13,10,133,1091,18,3,5
20170410,1036290,673042,13,11,127,1117,182,3,5
20170410,1114218,673042,13,12,134,1138,17,11,5
20170410,414616,673042,13,13,128,1081,149,5,5
20170410,878453,671157,13,1,133,1484,166,3,5
20170410,855568,671157,13,2,133,1891,241,19,5
20170410,680121,671157,13,3,119,4416,17,139,5
20170410,863564,671157,13,4,120,1845,18,24,5
20170410,896062,671157,13,5,131,1442,264,9,5
20170410,842564,671157,13,6,134,2223,164,25,5
20170410,893876,671157,13,7,128,1457,38,24,5
20170410,1018556,671157,13,8,129,1505,119,3,5
20170410,842446,671157,13,9,130,2246,12,51,5
20170410,792844,671157,13,10,129,2900,160,55,5
20170410,900990,671157,13,11,131,1453,19,3,5
20170410,810075,671157,13,12,132,2580,18,48,5
20170410,896450,671157,13,13,127,1809,5,21,5
